20200208,闵行,颛桥,三房带阁楼，有露台，满五税少，诚意出售,600万,3室2厅 | 117平米 | 南 | 简装 | 高楼层(共4层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4fe23b4a-8136-47ee-afa5-8ed5f45d92a6.jpg.296x216.jpg
20200208,闵行,颛桥,金铭文博水景，有钥匙两房，全明户型，近地铁，急售,470万,2室2厅 | 88.8平米 | 南 北 | 简装 | 低楼层(共8层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PDxzuUwcO_1.jpg.296x216.jpg
20200208,闵行,颛桥,万顺水原墅 业主诚心卖 链家有钥匙 看房方便房主自荐,178万,1室1厅 | 45.84平米 | 南 | 简装 | 中楼层(共12层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_svH1UWmM6_1.jpg.296x216.jpg
20200208,闵行,颛桥,双南毛坯2房，近5号线龙湖天街，有钥匙随时看，急售房主自荐,268万,2室1厅 | 72.3平米 | 南 | 毛坯 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Pp1myXRWZ_1.jpg.296x216.jpg
20200208,闵行,颛桥,畅想真正的浪漫花园洋房生活，回家就是一种度假房主自荐,480万,2室1厅 | 88.56平米 | 南 北 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ydgYmw2UU_1.jpg.296x216.jpg
20200208,闵行,颛桥,高区景观房，通风好 采光足 看房方便房主自荐,365万,2室2厅 | 84.71平米 | 南 | 毛坯 | 高楼层(共18层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ORSZumd0c_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一+中间楼层+银桥2期房源，户型正气房主自荐,186万,1室1厅 | 48.14平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f5ec01b2-9f6a-4641-85a3-db6d42ae73d2.jpg.296x216.jpg
20200208,闵行,颛桥,双南全明户型，业主诚售，看房随时,223万,2室1厅 | 62.18平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f2a944f7-62be-423b-b39a-70d2a11f96b7.jpg.296x216.jpg
20200208,闵行,颛桥,飞机户型 小区居中位置 采光好 通风好房主自荐,295万,3室2厅 | 118.96平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-de97ac07-7313-410e-b8b0-c456b82e70cf.jpg.296x216.jpg
20200208,闵行,颛桥,莘闵花园 五号线颛桥地铁站产权清晰可正常交易房主自荐,340万,2室1厅 | 99.52平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9e239e79-cb85-47a8-aaeb-deae7e65643a.jpg.296x216.jpg
20200208,闵行,颛桥,日月华城精装修三房 户型正气 楼层好采光好,500万,3室2厅 | 133.48平米 | 南 | 精装 | 中楼层(共12层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d05f5599-de03-48bb-b83f-e63c15ab0e78.jpg.296x216.jpg
20200208,闵行,颛桥,动迁房，税费少，小区位置楼层好，看房方便,359万,2室2厅 | 86.82平米 | 南 | 毛坯 | 中楼层(共18层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Jr7BrLiu8_1.jpg.296x216.jpg
20200208,闵行,颛桥,广润苑南北通两房，户型好，动迁房税费少，诚意出售,390万,2室2厅 | 84.86平米 | 南 北 | 毛坯 | 中楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8e4ba9d1-65c8-4f13-a5c0-18f62ba2c703.jpg.296x216.jpg
20200208,闵行,颛桥,房子是满两年税费少，精装修，可以拎包入住。房主自荐,275万,2室2厅 | 72.44平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-94a6770e-2c6d-45f6-8e93-330408ee6e9d.jpg.296x216.jpg
20200208,闵行,颛桥,大三房，有电梯，地铁直行，颛桥站就在旁边，诚意出售,630万,3室2厅 | 122.69平米 | 南 | 精装 | 高楼层(共7层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-03764a8c-caba-4ee1-8630-fbdaca9bd4a3.jpg.296x216.jpg
20200208,闵行,颛桥,低楼层满五年唯一，三房两厅一卫，业主诚意出售,340万,3室2厅 | 105.83平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7a656c0b-d487-4c09-b577-43aa85bd5543.jpg.296x216.jpg
20200208,闵行,颛桥,广润苑毛坯大三房，楼层好，位置佳，采光好诚意出售房主自荐,458万,3室2厅 | 102.89平米 | 南 北 | 毛坯 | 中楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WMTIpsT0f_1.jpg.296x216.jpg
20200208,闵行,颛桥,诚意售，南北两房，精装修自住，满五，房东的首套房房主自荐,295万,2室1厅 | 77.2平米 | 南 | 精装 | 低楼层(共11层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-de4b0418-ae42-41a6-b62c-0cc96e0128af.jpg.296x216.jpg
20200208,闵行,颛桥,本房为动迁房，税费少，楼层好，采光通风佳,269万,1室1厅 | 59.55平米 | 南 | 简装 | 中楼层(共17层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8b645322-9868-4fd3-ae96-c4c67a5b5748.jpg.296x216.jpg
20200208,闵行,颛桥,双南户型  房型正气 诚心出售 看房随时方便,264万,2室1厅 | 74平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-10b40dd3-5795-4796-a3f6-380811f32746.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一税少+中间楼层+业主诚意出售+看房方便房主自荐,363万,2室2厅 | 88.52平米 | 南 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WEAc1hLem_1.jpg.296x216.jpg
20200208,闵行,颛桥,品质小区，南北通户型采光充足，带阁楼有大露台，诚售房主自荐,368万,2室1厅 | 72.93平米 | 南 | 简装 | 高楼层(共5层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b57e4fef-f095-4a73-9924-000fb5342636.jpg.296x216.jpg
20200208,闵行,颛桥,精装两房，价格可谈，诚意出售，田园双语房主自荐,465万,2室2厅 | 97.87平米 | 南 | 精装 | 低楼层(共7层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-d8181738-0a00-452e-9635-3fdf148b2e4d.png.296x216.jpg
20200208,闵行,颛桥,业主诚心出售 中间楼层   看中随时可签,349万,2室1厅 | 92.11平米 | 南 北 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a51ea9e1-bbaa-4b56-96b8-d6a815f451d4.jpg.296x216.jpg
20200208,闵行,颛桥,华庭三期+电梯房+精装修+次新房+看房方便+配套齐全,371万,2室2厅 | 92.95平米 | 南 北 | 精装 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-25fe451c-b43a-4374-8da1-960fc368b1a2.jpg.296x216.jpg
20200208,闵行,颛桥,房龄新，带阁楼，业主诚心出售，近地铁，小区环境优美房主自荐,450万,3室2厅 | 116.6平米 | 南 | 简装 | 高楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-66cadfad-de6f-4b0a-adfa-d077469a88bc.jpg.296x216.jpg
20200208,闵行,颛桥,南北格局好，电梯中层，前后无遮挡，业主诚售房主自荐,460万,2室2厅 | 104.83平米 | 南 | 简装 | 中楼层(共8层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c907173d-c263-47e1-9c87-f7274abfdcd1.jpg.296x216.jpg
20200208,闵行,颛桥,笋盘，精装修满五年唯一，户型好，全明。,280万,2室1厅 | 82.45平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_hNsmb7ndW_1.jpg.296x216.jpg
20200208,闵行,颛桥,爱庐正统大三房，三开间朝南小区优质位置,455万,3室2厅 | 104.97平米 | 南 北 | 精装 | 低楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ufdoFWvpv_1.jpg.296x216.jpg
20200208,闵行,颛桥,采光充足 户型正气 满五唯一无个税房主自荐,360万,3室1厅 | 87.35平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yhu230WCv_1.jpg.296x216.jpg
20200208,闵行,颛桥,双南户型，南北通的，带产权车库，客厅卧室双阳台。房主自荐,490万,3室2厅 | 118.99平米 | 南 北 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8ImPnFMZ4_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一，精装修拎包即住，三房南通通顶楼带25平阁楼,420万,3室2厅 | 124.19平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_i1qfinzIR_1.jpg.296x216.jpg
20200208,闵行,颛桥,小区位置好，视野开阔，装修好，满五年唯一，税费少,328万,3室2厅 | 110.12平米 | 南 北 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kaBUVgA8t_1.jpg.296x216.jpg
20200208,闵行,颛桥,电梯两房南北通，满五唯一，位置好楼层好，业主急售,460万,2室2厅 | 108.78平米 | 南 北 | 精装 | 中楼层(共11层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_G0Fdx3RMR_1.jpg.296x216.jpg
20200208,闵行,颛桥,南北通户型，居家装修，好楼层，采光视野,358万,2室2厅 | 84.43平米 | 南 | 简装 | 低楼层(共17层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_umEWVcphT_1.jpg.296x216.jpg
20200208,闵行,颛桥,户型正气，视野好，采光充足，交通便利，生活配套齐全,280万,3室1厅 | 80.5平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ODgDKJRGJ_1.jpg.296x216.jpg
20200208,闵行,颛桥,装修布局合理    装修两年 要求不高拎包入住,620万,3室2厅 | 119.98平米 | 南 北 | 精装 | 低楼层(共15层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9cALymFw6_1.jpg.296x216.jpg
20200208,闵行,颛桥,业主诚心出售，满五唯一，中间楼层，位置好。房主自荐,345万,3室2厅 | 109.32平米 | 南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_QYon8GOs9_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五年唯一，税费少。精装修，南北户型，视野好采光好,290万,2室2厅 | 85.44平米 | 南 北 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_97DRUT4pB_1.jpg.296x216.jpg
20200208,闵行,颛桥,双南户型，居家装修，楼间距大采光好，诚心出售,330万,2室2厅 | 84.81平米 | 南 | 简装 | 低楼层(共11层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CKHB3zJMi_1.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一，税费低，位置好，楼层好，采光好。,495万,3室2厅 | 107.48平米 | 南 | 简装 | 中楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4tLE74Q36_1.jpg.296x216.jpg
20200208,闵行,颛桥,金塔新村飞机户型，南北户型，无遮挡，视野佳,260万,3室1厅 | 81.35平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KlFgcVqIn_1.jpg.296x216.jpg
20200208,闵行,颛桥,诚售 五号线颛桥 六楼全明三室一厅户型 出租中~,285万,3室1厅 | 78平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oa5SXoykm_1.jpg.296x216.jpg
20200208,闵行,颛桥,颛溪七村 2室2厅 295万房主自荐,295万,2室2厅 | 78.9平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nf4HmWWql_1.jpg.296x216.jpg
20200208,闵行,颛桥,精装修   总价低   满五唯一税费少   看房提前预约,550万,4室2厅 | 154.07平米 | 南 北 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9f86e595-a616-483d-9f87-4fbb1e4908c1.jpg.296x216.jpg
20200208,闵行,颛桥,复地北桥城 精装修 地暖空调，拎包入住，附北大露台,580万,3室1厅 | 126.26平米 | 南 | 精装 | 高楼层(共5层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b794b0cd-a1d1-460a-9dfc-8598b3059fb6.jpg.296x216.jpg
20200208,闵行,颛桥,景观位置，，业主置换诚意售，看房方便,450万,3室1厅 | 123.04平米 | 南 | 精装 | 低楼层(共14层)  | 板楼,https://image1.ljcdn.com/310000-inspection/test-c4a9ba06-0d69-4c7a-a0ba-7dda4838ac2b.png.296x216.jpg
20200208,闵行,颛桥,申良三开间朝南大三房+中间楼层+位置佳+业主诚意出售房主自荐,430万,3室2厅 | 118.42平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b2a72ecc-1c0a-40be-8625-8a182ac5b1ad.jpg.296x216.jpg
20200208,闵行,颛桥,招商雍华府，品质小区。2+1户型，带11平大露台房主自荐,479万,2室2厅 | 78.91平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4699dee3-9e32-4751-a20d-16ea6c79123c.jpg.296x216.jpg
20200208,闵行,颛桥,银都新村(8至10区) 2室1厅 288万,288万,2室1厅 | 70.1平米 | 西 西南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ll9FR7t75_1.jpg.296x216.jpg
20200208,闵行,颛桥,银都新村(8至10区) 2室1厅 259万,259万,2室1厅 | 54.13平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XR4OxrdrS_1.jpg.296x216.jpg
20200208,闵行,颛桥,近地铁+满五唯一+好楼层好位置+价格可谈房主自荐,318万,2室2厅 | 84.67平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e6eea54c-4fa3-4f71-8e50-18ba44896029.jpg.296x216.jpg
20200208,闵行,颛桥,三房朝南户型好 一手动迁税费少 满五唯一 诚意出售房主自荐,382万,3室1厅 | 92.33平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2c161979-02ff-443e-8aba-638f654a29f5.jpg.296x216.jpg
20200208,闵行,颛桥,诚  心  出  售 满  五  唯   一房主自荐,330万,2室2厅 | 80.81平米 | 南 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1bd6f2ac-d9f5-495c-9e5f-f9890d053353.jpg.296x216.jpg
20200208,闵行,颛桥,满五唯一，双南采光棒 ，业主诚售，近5号线颛桥站房主自荐,263万,2室1厅 | 70.82平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-64e9f3f2-f737-4fd3-8291-733edbfcf7de.jpg.296x216.jpg
20200208,闵行,颛桥,荣顺苑颛桥地铁站，南北通全明户型，居家精装房主自荐,435万,3室2厅 | 110.2平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-115804fd-4295-4838-af73-1f8db49f21a2.jpg.296x216.jpg
20200208,闵行,颛桥,五村少有双南户型采光棒 ，业主诚售，近5号线颛桥站,251万,2室1厅 | 67.43平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SmQ6la9Hc_1.jpg.296x216.jpg
20200208,闵行,颛桥,新出大平层，业主诚售，可以自由装修,970万,4室3厅 | 243.96平米 | 南 | 毛坯 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jZyqyemQ5_1.jpg.296x216.jpg
20200208,闵行,颛桥,颛桥万达广场旁，招商雍华府景观位置带露台带车位房主自荐,505万,2室2厅 | 79.86平米 | 南 | 精装 | 8层 | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-77bab866-988b-4274-bd88-8c10eecb7b6e.jpg.296x216.jpg
20200208,闵行,颛桥,商品房 近地铁5号线 满五唯一 满北通透 户型正气房主自荐,349万,2室2厅 | 92.29平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6a1552eb-ab89-40b3-a7ee-b55760485347.jpg.296x216.jpg
20200208,闵行,颛桥,一梯两户，房龄新环境优美，6复7带阁楼随时可看带露台,500万,4室2厅 | 139.35平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xdDD2jewW_1.jpg.296x216.jpg
20200208,闵行,颛桥,邻万达，众众德尚，南北两房，诚意出售，满五唯一房主自荐,425万,2室2厅 | 93.27平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c4698672-a4d4-43c1-9e8a-23700bc3469d.png.296x216.jpg
20200208,闵行,颛桥,中间楼层沿河景观，全明户型，动迁税少，无遮挡采光好,348万,2室2厅 | 83.9平米 | 南 | 毛坯 | 低楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-04a1ccf8-0b40-484f-b58b-67ce567e1c7c.jpg.296x216.jpg
20200208,闵行,颛桥,房型佳 满五年唯一 税费少 拎包入住 诚意出售房主自荐,259万,2室1厅 | 64.52平米 | 南 | 精装 | 高楼层(共17层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9d7b4385-ccf5-40ed-b8d1-7d08ef8a33bd.jpg.296x216.jpg
20200208,闵行,颛桥,万达旁，品质小区满五年税低，双南户型！房主自荐,450万,2室2厅 | 101.34平米 | 南 | 精装 | 低楼层(共4层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-cea55e06-f97e-40fa-acef-e985e44fe319.jpg.296x216.jpg
20200208,闵行,颛桥,申良花园 精装修大两房 满五年唯一无个税 诚意卖房主自荐,339万,2室2厅 | 98平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a3144676-713e-4e47-a376-4c1c0f08a971.jpg.296x216.jpg
20200208,闵行,颛桥,南北通户型明，采光棒 ，业主诚售，近5号线颛桥站房主自荐,313万,3室2厅 | 98.92平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-49a2ae19-a8bc-412c-b30c-345851161b85.jpg.296x216.jpg
20200208,闵行,颛桥,万 顺 水 原 墅  精 装 修 一 居 室房主自荐,195万,1室1厅 | 58.55平米 | 南 北 | 精装 | 高楼层(共11层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-65a0d838-8d42-49b8-871b-c0694546f16f.jpg.296x216.jpg
20200208,闵行,颛桥,小区很好位置，双南两房，一手动迁，税少，看房方便,365万,2室2厅 | 84.69平米 | 南 | 简装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1a711e0f-da52-41be-8897-7782327c4e99.jpg.296x216.jpg
20200208,闵行,颛桥,闵行， 5号线 ，龙湖旁 ，双 南 两 室。房主自荐,269万,2室1厅 | 74.23平米 | 南 | 精装 | 中楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5274369d-7e15-4eed-9303-f26f267532ee.jpg.296x216.jpg
20200208,闵行,颛桥,南北户型，钻石楼层，视野一览无余，业主置换诚售！房主自荐,379万,2室2厅 | 85.49平米 | 南 | 简装 | 高楼层(共11层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-145d82df-0b68-4d6c-a7f0-9544094885d2.jpg.296x216.jpg
20200208,闵行,颛桥,都市富苑 楼间距离大 舒服的装修 阳光充足 绿化小桥河房主自荐,375万,3室2厅 | 97.4平米 | 南 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-49902919-527c-4b1b-bd5d-67d1dca6e182.jpg.296x216.jpg
20200208,闵行,颛桥,近地铁，小两房 户型正气 精装修 诚心出售房主自荐,260万,2室1厅 | 59.95平米 | 西 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-68b78eeb-523b-4845-a3d2-11bb3ecf3193.jpg.296x216.jpg
20200208,闵行,颛桥,户型正气的三房  两房朝南 边套 全明户型,285万,3室1厅 | 84.3平米 | 南 | 毛坯 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c409c2f0-b688-49b1-aca3-7c83c505a15d.jpg.296x216.jpg
20200208,闵行,颛桥,房子满五唯一，出行便利，诚意出售，有电梯,438万,2室2厅 | 91.16平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mBgjORZpk_1.jpg.296x216.jpg
20200208,闵行,颛桥,精装两居室 双南户型 诚意出售,325万,2室1厅 | 85.48平米 | 南 | 精装 | 低楼层(共17层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_y6AMdGa0x_1.jpg.296x216.jpg
20200208,闵行,颛桥,诚售丨双开间朝南 税少 南北通 纯毛坯 小区花园位置,245万,1室1厅 | 62.65平米 | 南 | 简装 | 低楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0p9VhXiQe_1.jpg.296x216.jpg
20200208,闵行,颛桥,毛坯两房两厅，双南户型，位置安静，诚意出售,365万,2室2厅 | 85.28平米 | 南 | 毛坯 | 中楼层(共17层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vlBVfrKbr_1.jpg.296x216.jpg
20200208,闵行,颛桥,爱庐大三房， 此房满五唯一，简单装修房主自荐,450万,3室2厅 | 107.61平米 | 南 | 精装 | 中楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cJSZ1tuUq_1.jpg.296x216.jpg
20200208,闵行,颛桥,14年小区+万达广场+颛桥五号线地铁站+业主诚意出售房主自荐,465万,2室2厅 | 111.6平米 | 南 | 毛坯 | 低楼层(共14层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-784c1a85-8a59-46ba-a6e1-12e36bff06fa.jpg.296x216.jpg
20200208,闵行,颛桥,税费少，毛坯，买来自己装修，看房方便房主自荐,265万,3室1厅 | 78.53平米 | 南 | 毛坯 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ac8d7aae-8ce2-4c82-9df1-ab72e4d020f3.jpg.296x216.jpg
20200208,闵行,颛桥,上良小区 1室1厅 175万,175万,1室1厅 | 48.06平米 | 南 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e8c2829a-10d0-4d3f-a0fc-e2d112ebf8be.jpg.296x216.jpg
20200208,闵行,颛桥,业主急售+户型好+业主十分诚意+看房提前约,299万,2室2厅 | 83.95平米 | 南 北 | 简装 | 高楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rt7qiJCcs_1.jpg.296x216.jpg
20200208,闵行,颛桥,贵峰苑一房 精装可拎包入住 楼层好居住适宜,266万,1室1厅 | 60.68平米 | 南 | 精装 | 中楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-354e0832-66ae-4968-bbf4-9179752dbd82.jpg.296x216.jpg
20200208,闵行,颛桥,爱庐世纪新苑 业主急售 沿河景观 税费少 看房方便房主自荐,251万,1室1厅 | 58.81平米 | 南 | 简装 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5556874f-91b5-4e26-98d7-e6c3455fa1a6.jpg.296x216.jpg
20200208,闵行,颛桥,骏苑(二期) 4室1厅 418万,418万,4室1厅 | 133平米 | 南 | 其他 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-c0c2759b-814e-4d88-92f2-8c24fa6f5981.png.296x216.jpg
20200208,闵行,颛桥,正规大三房 看房随时 房型方正 品质装修,570万,3室2厅 | 131.51平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-e3eb4773-3bd1-4337-903d-5b21873c413b.png.296x216.jpg
20200208,闵行,颛桥,双南户型，税费少，诚意出售，户型正气，楼层采光好,349万,2室2厅 | 84.69平米 | 南 | 毛坯 | 低楼层(共11层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d2593cc2-1d93-4d56-a568-3736deaf5080.jpg.296x216.jpg
20200208,闵行,颛桥,颛桥购物方便200米万达 中间楼层带电梯房主自荐,500万,2室2厅 | 98平米 | 南 | 精装 | 中楼层(共8层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e42cc491-ca7b-49e3-b625-fa30fcb1ab42.jpg.296x216.jpg
20200208,闵行,颛桥,动迁房，免增值税，电梯大三房，2014年房龄，诚心卖,390万,3室2厅 | 121.87平米 | 南 | 毛坯 | 中楼层(共11层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Otu7k1OhZ_1.jpg.296x216.jpg
20200208,闵行,颛桥,贵峰苑 精装3房 采光好 车位充足房主自荐,420万,3室1厅 | 89.37平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5d49f1d6-90d8-4f8c-bef0-f48bce032825.jpg.296x216.jpg
20200208,闵行,颛桥,此房满五唯一   户型正气的三房   欢迎您来品荐,450万,3室2厅 | 118.54平米 | 北 南 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5d428f0e-5333-4cdd-9cb9-6616c5387183.jpg.296x216.jpg
20200208,闵行,颛桥,新上兴银花园双南两房，业主诚意出售，欢迎看房房主自荐,276万,2室1厅 | 71.2平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9cab893d-a649-404b-943e-1c7efd962bd8.jpg.296x216.jpg
20200208,闵行,颛桥,精装修  顶楼带阁楼  房龄新 距离地铁站500米房主自荐,347万,3室2厅 | 114.56平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nL8kCg8Jy_1.jpg.296x216.jpg
