20200208,宝山,共富,共富二村顶楼复式，南北通透，价格美丽，业主急售,388万,3室2厅 | 110.91平米 | 南 北 | 毛坯 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8d4229b5-cba6-434e-88a4-f14cd83110d7.jpg.296x216.jpg
20200208,宝山,共富,近地铁+采光通风好+中间楼层+业主诚心出售,350万,3室1厅 | 88.4平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6da4a46f-7fe6-4ed6-839b-1c009a13f535.jpg.296x216.jpg
20200208,宝山,共富,地铁800米 金三银四的楼层 双南户型 理想居家房,275万,2室1厅 | 70.94平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a48d1ef4-c0d5-4554-9a7d-d49522f02aa2.jpg.296x216.jpg
20200208,宝山,共富,共富二村+两房+采光充足+近地铁+位置好+全明户型房主自荐,214万,2室0厅 | 57.21平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ddee4959-6f03-445c-a7c9-3a1568518917.jpg.296x216.jpg
20200208,宝山,共富,2006年次新房，业主诚意出售，中高层！,405万,2室2厅 | 104.8平米 | 南 北 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-c2aea086-d4d9-4108-8556-fe4a1f4315bb.png.296x216.jpg
20200208,宝山,共富,次新迷你小两房惊喜来袭，拎包入住，诚意可签房主自荐,299万,2室2厅 | 78.09平米 | 南 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-83bf0d31-6b0d-4a75-8bc4-4cf07e2e5699.jpg.296x216.jpg
20200208,宝山,共富,共富一村 2室1厅 275万,275万,2室1厅 | 67.95平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bxmSWoBlL_1.jpg.296x216.jpg
20200208,宝山,共富,飞机户型（非顶楼）+小区位置佳，近地铁1号线+急售,325万,3室1厅 | 84.05平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_E2sIoNsXn_1.jpg.296x216.jpg
20200208,宝山,共富,满5唯一，南北通全明户型，楼层采光充足，视野开阔,395万,2室2厅 | 98.84平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NRLVsUEZs_1.jpg.296x216.jpg
20200208,宝山,共富,共富一村 2室1厅 240万,240万,2室1厅 | 60.13平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oE5S2APwq_1.jpg.296x216.jpg
20200208,宝山,共富,大宁北玉兰公馆 3室2厅 660万,660万,3室2厅 | 120平米 | 南 | 其他 | 中楼层(共15层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_OaM7CXgU0_1.jpg.296x216.jpg
20200208,宝山,共富,3楼+2卫+  链家大两房！+近地铁+小区物业好+业主急卖房主自荐,410万,2室2厅 | 104.35平米 | 南 | 精装 | 中楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EZ6CdIToV_1.jpg.296x216.jpg
20200208,宝山,共富,新上好房，近地铁600米+精装修3年，小区中间位置。房主自荐,265万,2室1厅 | 70.94平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1O9tNkCGB_1.jpg.296x216.jpg
20200208,宝山,共富,满五年~中间楼层~小区位置好~交通便利~看房随时！,170万,1室1厅 | 41.51平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6SW9U3RRj_1.jpg.296x216.jpg
20200208,宝山,共富,此房满两年税费少+业主急售+随时能看+品质生活的选择,710万,4室2厅 | 131.66平米 | 南 北 | 精装 | 低楼层(共15层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e020b8c1-558d-49c8-a4e3-ef5835b65e53.jpg.296x216.jpg
20200208,宝山,共富,电梯房，满五唯一，中间楼层，视野无遮挡，近地铁,410万,2室2厅 | 106.28平米 | 南 | 精装 | 高楼层(共13层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4894f255-7134-4848-b787-6464779fc25e.jpg.296x216.jpg
20200208,宝山,共富,共富二村+满五唯一+南北户型+采光好+近地铁+价格可谈,285万,2室1厅 | 80.61平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SA4JMNy7g_1.jpg.296x216.jpg
20200208,宝山,共富,顶楼带阁楼25平+采光好+业主诚心出售+采光好+停车方便,255万,1室1厅 | 59.01平米 | 南 | 简装 | 高楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d5882139-d286-4703-b65d-8690b52de9af.jpg.296x216.jpg
20200208,宝山,共富,一房楼层好，房东诚意出售，近地铁，看房随时方便,246万,1室1厅 | 63.45平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-88cc3897-ca62-42b6-93cb-b974c186d6a5.jpg.296x216.jpg
20200208,宝山,共富,1号线600米2房，全明户型，采光好，居家装修自住,295万,2室2厅 | 77.88平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-519aa0e9-3420-48de-bb95-8fb4b7570b38.jpg.296x216.jpg
