20200208,闵行,老闵行,一手动迁，保利一房，免增值税！,176万,1室1厅 | 53.75平米 | 南 北 | 毛坯 | 低楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2UigyH1zF_1.jpg.296x216.jpg
20200208,闵行,老闵行,本周好房！景观楼层，小区中，心 税费低,455万,3室1厅 | 97.76平米 | 南 北 | 精装 | 高楼层(共28层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Sv7hGqvuW_1.jpg.296x216.jpg
20200208,闵行,老闵行,飞碟苑 2室2厅 262万,262万,2室2厅 | 76.58平米 | 南 北 | 简装 | 中楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_JK7gldVFp_1.jpg.296x216.jpg
20200208,闵行,老闵行,正两房税低带露台，南北户型采光无遮挡房主自荐,295万,2室1厅 | 87.29平米 | 南 北 | 简装 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KcKfhHhSb_1.jpg.296x216.jpg
20200208,闵行,老闵行,户型方正，双阳台，采光好，南北通透大三房,375万,3室2厅 | 109.28平米 | 南 北 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bbafde17-aee7-45ac-8ecf-a9d76b5178fa.jpg.296x216.jpg
20200208,闵行,老闵行,东边套，位置好，出行方便，生活便利，税少,385万,3室1厅 | 98平米 | 南 | 精装 | 低楼层(共27层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f869e536-8284-479c-9d07-5e70efa299ce.jpg.296x216.jpg
20200208,闵行,老闵行,满五年唯一，楼层好，位置好，精装保养得好,405万,3室2厅 | 126.54平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-06677b79-48e0-456d-b570-ea0f63792776.jpg.296x216.jpg
20200208,闵行,老闵行,此房位置佳.看房有钥匙.房东诚心卖,370万,2室2厅 | 85.9平米 | 南 | 毛坯 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3OYEwHvQP_1.jpg.296x216.jpg
20200208,闵行,老闵行,龙湖天街300米，  满5年，业主诚心出售，配套成熟！！房主自荐,353万,2室2厅 | 91.43平米 | 南 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GuPmkTRPo_1.jpg.296x216.jpg
20200208,闵行,老闵行,5号线，剑川路站，复式大3房 南北通 采光好 近龙湖房主自荐,415万,3室2厅 | 89.85平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8SjePWIse_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村二街坊 2室2厅 315万,315万,2室2厅 | 76.27平米 | 南 北 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e5a8d9f4-8a7e-4d3d-9b2b-f0875122ea6f.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村二街坊 温馨之家 看房联系维护人！！,465万,3室2厅 | 130.2平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4deeec0e-11f0-4dd6-b5fb-6c26e6033adf.jpg.296x216.jpg
20200208,闵行,老闵行,步行地铁5号1000米，交通大学，南北户型，业主诚心,250万,2室1厅 | 67.79平米 | 南 北 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bb4f0879-0f8e-48b5-a669-97b228543210.jpg.296x216.jpg
20200208,闵行,老闵行,满五唯一+户型方正+阳进门客厅+客厅采光好,156.5万,2室1厅 | 54.75平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZcjCDEjNc_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤庆高层，单价低，诚意出售，为该小区电梯房,243万,2室1厅 | 87.62平米 | 西南 | 简装 | 高楼层(共18层) | 1993年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-2c37eb09-d8f6-4b13-a4f3-827527f24fe6.jpg.296x216.jpg
20200208,闵行,老闵行,南北通透 房东诚心出售 价格可以小谈,415万,2室2厅 | 100.3平米 | 南 北 | 精装 | 中楼层(共18层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DG6cgjWV3_1.jpg.296x216.jpg
20200208,闵行,老闵行,欢迎品鉴 公园大道温馨三房 置换诚售 30万装修 拎包住,450万,3室2厅 | 98平米 | 南 北 | 精装 | 低楼层(共28层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_QMM7ig9oG_1.jpg.296x216.jpg
20200208,闵行,老闵行,诚心卖3房2卫户型配套交通完善门口就是盒马生鲜房主自荐,510万,3室2厅 | 126.29平米 | 南 北 | 精装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tDMp0LOT6_1.jpg.296x216.jpg
20200208,闵行,老闵行,本周好房！满两年万科三居 景观楼层 采光好 通风好,378万,3室2厅 | 91.26平米 | 南 北 | 精装 | 中楼层(共28层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wCVbVoTNE_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心出售，价格可以谈，出行方便。房主自荐,162万,2室1厅 | 57.72平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zFWlVoc8d_1.jpg.296x216.jpg
20200208,闵行,老闵行,一楼北进门带 南花园南北朝向前无遮挡采光好随时看房,310万,2室1厅 | 96.05平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_eQAa8dL8F_1.jpg.296x216.jpg
20200208,闵行,老闵行,电梯房 5号地铁 精装修  带地暖,615万,3室2厅 | 114.56平米 | 南 北 | 精装 | 中楼层(共17层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6SITCZtOi_1.jpg.296x216.jpg
20200208,闵行,老闵行,保利佳苑一手动迁二房，免增值税！,235万,2室1厅 | 72平米 | 南 北 | 毛坯 | 低楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ukOM5BNuK_1.jpg.296x216.jpg
20200208,闵行,老闵行,南北通两房、五年唯一、房型正、得房率高,359万,2室2厅 | 90.3平米 | 南 北 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qTS6OSdax_1.jpg.296x216.jpg
20200208,闵行,老闵行,飞碟苑 毛坯大三房+飞机户型+得房率高+税费少房主自荐,360万,3室2厅 | 112.16平米 | 南 | 毛坯 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IivTTE8uH_1.jpg.296x216.jpg
20200208,闵行,老闵行,采光足，婚房装修，房型正气，置换诚心出售。,330万,2室1厅 | 88.46平米 | 南 北 | 精装 | 中楼层(共17层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zR18kSjJM_1.jpg.296x216.jpg
20200208,闵行,老闵行,位于新闵路上，电梯房，环境好，房龄新,308万,2室1厅 | 76.44平米 | 南 | 精装 | 中楼层(共17层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dXrfh3qt9_1.jpg.296x216.jpg
20200208,闵行,老闵行,急卖，精装南北通两房，前后无遮挡，位置安静舒适房主自荐,300万,2室2厅 | 89.72平米 | 南 | 简装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LAzI5i9mz_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科大道 急售三房 景观楼层 满两年少税费 看房方便房主自荐,435万,3室2厅 | 97.29平米 | 南 | 精装 | 高楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tiqZdHreM_1.jpg.296x216.jpg
20200208,闵行,老闵行,满五唯一 中等楼层 大三房 近地铁 看房方便,410万,3室2厅 | 121.87平米 | 南 | 精装 | 中楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BU0oKLbKR_1.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 精装大三房+保养好+看房随时房主自荐,405万,3室2厅 | 124.9平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GzFzaP17l_1.jpg.296x216.jpg
20200208,闵行,老闵行,满两年，税费少，生活便利，公交在大门口，看房方便房主自荐,350万,2室2厅 | 77.11平米 | 南 北 | 精装 | 高楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EVYyDNWSr_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科城精装两房   房东诚心出售,340万,2室1厅 | 78.1平米 | 南 | 精装 | 中楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GzS5GMhgA_1.jpg.296x216.jpg
20200208,闵行,老闵行,红旗五村 1室1厅 125万,125万,1室1厅 | 42.28平米 | 南 北 | 简装 | 中楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_UfLikmCms_1.jpg.296x216.jpg
20200208,闵行,老闵行,昆阳小区 2室1厅 165万,165万,2室1厅 | 58.13平米 | 南 北 | 精装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lkgt2iPLU_1.jpg.296x216.jpg
20200208,闵行,老闵行,南北三房采光好，前后无遮挡视野好，居中位置好楼层,385万,3室2厅 | 119.81平米 | 南 | 精装 | 中楼层(共17层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PDUYP8PbX_1.jpg.296x216.jpg
20200208,闵行,老闵行,保利南北两房，全明户型，诚意出卖！！！,223万,2室2厅 | 72.8平米 | 南 北 | 毛坯 | 低楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ou0hCY5LD_1.jpg.296x216.jpg
20200208,闵行,老闵行,东川花苑 3室1厅 325万,325万,3室1厅 | 71平米 | 南 北 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_QSnw8NeOg_1.jpg.296x216.jpg
20200208,闵行,老闵行,自住两室，南北通透，全明敞亮，生活便利采光无遮挡,350万,2室2厅 | 77.11平米 | 南 北 | 精装 | 高楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8qZVOHwy6_1.jpg.296x216.jpg
20200208,闵行,老闵行,瑞丽名邸，近5号线金平路地铁站,355万,2室2厅 | 90.56平米 | 南 | 精装 | 低楼层(共11层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5432c1cb-24dd-4261-9c84-26c5aaa7c796.jpg.296x216.jpg
20200208,闵行,老闵行,江川路地铁站 诚心出售 方便看房 价格可谈,225万,3室1厅 | 75.79平米 | 南 | 毛坯 | 中楼层(共5层) | 1964年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e039b016-2dfe-4e63-bf00-a3564a4a9c71.jpg.296x216.jpg
20200208,闵行,老闵行,沧源小区 2室1厅 218万,218万,2室1厅 | 60.3平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ca37c292-ae8e-48a0-9512-cee40e6ad72c.jpg.296x216.jpg
20200208,闵行,老闵行,此房为一室户，交通便利，近五号线地铁站，配套齐全,146万,1室1厅 | 42.33平米 | 南 | 精装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GxKSX6meC_1.jpg.296x216.jpg
20200208,闵行,老闵行,婚房装修两年多品质好，边套全明，南北通，满五唯一房主自荐,238万,2室1厅 | 73平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yz0Sihi9w_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村 2室1厅 270万,270万,2室1厅 | 70.63平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lWzSGLQhW_1.jpg.296x216.jpg
20200208,闵行,老闵行,此房满两年， 卧室朝南， 楼层好 ， 采光足，视野宽阔,350万,2室1厅 | 82.74平米 | 南 北 | 精装 | 高楼层(共24层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IJiWetUcK_1.jpg.296x216.jpg
20200208,闵行,老闵行,公园大道中楼层，地暖三房 朋友置换 仅链家售,435万,3室2厅 | 97.76平米 | 南 | 精装 | 中楼层(共28层) | 2017年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9afc3d6e-2b13-4515-b46e-94ba23ed19b9.jpg.296x216.jpg
20200208,闵行,老闵行,金榜雅苑三房，户型正气，一楼适合家里有老人孩子。,455万,3室2厅 | 122平米 | 南 北 | 精装 | 低楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2b737deb-840b-4a2a-a3fa-2fb159f1939c.jpg.296x216.jpg
20200208,闵行,老闵行,精装修 两房 南北户型 采光无遮挡,326万,2室2厅 | 101.7平米 | 南 北 | 简装 | 中楼层(共4层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-b08591d3-d31d-4600-aa9e-d3c59000eb35.png.296x216.jpg
20200208,闵行,老闵行,采光充足，一梯两户，南北通，房子位置好,158万,2室1厅 | 52.98平米 | 南 | 简装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_o85fDRe3Q_1.jpg.296x216.jpg
20200208,闵行,老闵行,此房户型好.看房方便.楼层好.商圈配套齐全,350万,2室1厅 | 86平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-9e87f0af-a7ba-420f-adfd-f4be924df9bb.png.296x216.jpg
20200208,闵行,老闵行,畅馨园楼梯房，南北两房，中间楼层！,410万,2室2厅 | 90.34平米 | 南 | 毛坯 | 中楼层(共5层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-34c46cc3-9917-455a-8da9-a1b24b8db475.jpg.296x216.jpg
20200208,闵行,老闵行,南洋瑞都，精装修三房，房东诚心出售房主自荐,500万,3室2厅 | 113.39平米 | 南 北 | 精装 | 中楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7b554c4e-f4d5-4ae1-8b97-514954a71dde.jpg.296x216.jpg
20200208,闵行,老闵行,大两房朝南，主卧带阳台，满五唯一，诚心出售房主自荐,280万,2室2厅 | 99.11平米 | 南 | 其他 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e179d593-5ae3-4f14-beb5-340b7a93d4d4.jpg.296x216.jpg
20200208,闵行,老闵行,130米到5号线江川路站、双阳台、视野采光不遮挡、诚卖房主自荐,243万,3室2厅 | 72.85平米 | 南 北 | 简装 | 高楼层(共6层) | 1986年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-be2372a3-5b77-41b9-97dc-cd816e316278.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心出售 满五唯一看房方便房主自荐,340万,2室2厅 | 93.09平米 | 南 | 精装 | 低楼层(共16层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ba4b06d2-865b-4d62-b287-3087df2ee46c.jpg.296x216.jpg
20200208,闵行,老闵行,满五唯一，全明户型，诚心出售，看房随时方便,158万,2室1厅 | 57.71平米 | 西南 | 毛坯 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fcb521a6-8630-4052-8051-da1e6fce73d3.jpg.296x216.jpg
20200208,闵行,老闵行,老闵行超有性比价3房，户型正气，总价低,308万,3室1厅 | 83.7平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d75368f4-94d9-4bfe-89ec-9d74818636c3.jpg.296x216.jpg
20200208,闵行,老闵行,3房2厅1卫！楼层好！采光好！毛坯房！位置好,375万,3室2厅 | 119.81平米 | 南 | 毛坯 | 中楼层(共17层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-cfd65314-7617-4a0e-a513-ae47db238190.jpg.296x216.jpg
20200208,闵行,老闵行,经典两型房+客厅带阳台朝南+顶楼采光好,154万,2室1厅 | 53.1平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-86c8a7bb-001a-478e-af06-3cc66504e517.jpg.296x216.jpg
20200208,闵行,老闵行,地铁口双南房2个南房间都带朝南的阳台！钥匙房随时看,340万,2室2厅 | 79.41平米 | 南 | 精装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-beede9fb-6d94-4809-a337-5e902fb2d6c3.jpg.296x216.jpg
20200208,闵行,老闵行,5号线地铁站旁，东南朝向，好楼层，精装宝钢型两房,192万,2室1厅 | 61.03平米 | 东 | 简装 | 低楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xhtVb6lzC_1.jpg.296x216.jpg
20200208,闵行,老闵行,此房满5年唯一 税费少.楼层佳，双南户型,299万,2室1厅 | 68.95平米 | 西 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SLPeriB80_1.jpg.296x216.jpg
20200208,闵行,老闵行,小户型一房，总价低，满五年唯一税费少,135万,1室0厅 | 40.15平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d3b754db-2256-4f77-ab2a-4a88d547f134.jpg.296x216.jpg
20200208,闵行,老闵行,飞碟苑位于闵行区银春路1800弄,212万,1室1厅 | 59.7平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-dddda942-f397-44e8-aeab-09f6a27eabab.png.296x216.jpg
20200208,闵行,老闵行,总价实惠，楼层居中，户型正气，采光好，,178万,2室1厅 | 47.96平米 | 南 | 精装 | 中楼层(共5层) | 1978年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2c30a808-e1bc-44d4-ab63-30235b3b9602.jpg.296x216.jpg
20200208,闵行,老闵行,康乐花园91平，3房2厅1卫，满五年不唯一，看房方便,260万,3室2厅 | 91平米 | 南 北 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-2f3d291c-ec1c-436e-9b18-d8b776d0cbe5.png.296x216.jpg
20200208,闵行,老闵行,高区双南房，采光优良，享受和煦生活,195万,2室1厅 | 58.27平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-85b35175-0e33-4270-b107-e753076cc2b6.jpg.296x216.jpg
20200208,闵行,老闵行,当代万国府，3室2厅，精装修，高档住宅小区，诚售,465万,3室2厅 | 100平米 | 南 | 精装 | 低楼层(共17层) | 2017年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-df16a57a-252d-4d80-9f2d-7970e0f5ebcf.jpg.296x216.jpg
20200208,闵行,老闵行,剑桥丽苑精装一房，楼层好，位置好,255万,1室2厅 | 57.55平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2c34e672-67cc-4fb5-b5ea-4d71c635e917.jpg.296x216.jpg
20200208,闵行,老闵行,万科阳光式小三房，温馨你我他。,380万,3室2厅 | 92.43平米 | 南 | 精装 | 高楼层(共28层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-da373394-595a-40d5-a47e-d1aef65eb827.jpg.296x216.jpg
20200208,闵行,老闵行,房子满五唯一，精装修，飞机户型，采光无限,400万,3室2厅 | 109.17平米 | 南 北 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kzlO34B4V_1.jpg.296x216.jpg
20200208,闵行,老闵行,飞机户型，采光好，三室，中等装修，安静、舒适,380万,3室2厅 | 112.01平米 | 南 | 简装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_l49FCI59x_1.jpg.296x216.jpg
20200208,闵行,老闵行,顶楼复式，带露台，采光好，配套齐全，生活便利,620万,4室2厅 | 167.99平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xqEl9rrYe_1.jpg.296x216.jpg
20200208,闵行,老闵行,近地铁，近生活广场，公交直达莘庄，视野宽阔，诚心,450万,4室2厅 | 178.56平米 | 南 北 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_AZnggPLos_1.jpg.296x216.jpg
20200208,闵行,老闵行,当代万国府MOMA 3室2厅 630万,630万,3室2厅 | 121平米 | 南 北 | 精装 | 中楼层(共17层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cwyabt0xr_1.jpg.296x216.jpg
20200208,闵行,老闵行,Hot 剑桥府.邸空中别墅、龙湖商圈CBD、精装修五房四卫房主自荐,950万,5室2厅 | 176.99平米 | 南 北 | 精装 | 高楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vZd0RIZ3q_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北二街坊，新上房源，中间楼层，看房方便,330万,2室1厅 | 79.49平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SYDB6mLTI_1.jpg.296x216.jpg
20200208,闵行,老闵行,瑞丽名邸 2室2厅 395万房主自荐,395万,2室2厅 | 90.25平米 | 南 | 精装 | 低楼层(共11层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cn2iCzY9e_1.jpg.296x216.jpg
20200208,闵行,老闵行,中等装修 配套成熟 小区位置好 房东诚心出售，有钥匙,150万,2室1厅 | 50.39平米 | 南 北 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-c64a0349-47aa-4875-b30e-b98ef8d217df.png.296x216.jpg
20200208,闵行,老闵行,东江小区低总价一房，小面积，房东诚心出售,149.5万,1室1厅 | 42.85平米 | 南 | 其他 | 高楼层(共6层) | 1983年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0379efdb-85a4-4a01-8107-0a1e6dfeb7cc.jpg.296x216.jpg
20200208,闵行,老闵行,东边套大三房 前后无遮挡 房东诚意！,350万,3室2厅 | 119.93平米 | 南 | 精装 | 中楼层(共8层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_b2WfZQUIB_1.jpg.296x216.jpg
20200208,闵行,老闵行,高华小区双南方，采光效果佳，看房方便,158万,2室1厅 | 49.82平米 | 南 | 简装 | 低楼层(共5层) | 1981年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7LnauWcxU_1.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 3室2厅 408万房主自荐,408万,3室2厅 | 122.42平米 | 南 北 | 精装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1f28fc6c-57f8-49a4-bb9f-85fb34253ad7.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村优质南北两房，出行便利房主自荐,225万,2室1厅 | 62.58平米 | 南 北 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Rw3Yu8yH1_1.jpg.296x216.jpg
20200208,闵行,老闵行,小户型 温馨双南户型 业主自住 看房随时房主自荐,195万,2室1厅 | 58.6平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-1ad66231-afe6-42f1-9450-3b7373072915.png.296x216.jpg
20200208,闵行,老闵行,精装修双南房，近5号线金平路地铁站,345万,2室2厅 | 91平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ExaugaBZX_1.jpg.296x216.jpg
20200208,闵行,老闵行,总价低 房东诚心出售。价格可以谈。看房方便房主自荐,170万,2室1厅 | 58.41平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_e05a5TLY0_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东诚心出售，价格可以谈。产权清晰。交易安全房主自荐,115万,1室1厅 | 39.13平米 | 南 | 简装 | 高楼层(共5层) | 1976年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_OQQk0RHgt_1.jpg.296x216.jpg
20200208,闵行,老闵行,楼层好 ，边套采光好 ，前面没有遮挡，房东诚心卖,198万,1室1厅 | 59.74平米 | 南 | 简装 | 中楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XLBjTliWI_1.jpg.296x216.jpg
20200208,闵行,老闵行,双南户型，边套客厅带窗，全明户型，一梯两户房主自荐,165万,2室1厅 | 52.9平米 | 南 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_pSW1gztyo_1.jpg.296x216.jpg
20200208,闵行,老闵行,近地铁  采光好 房东诚心出售。房主自荐,162.5万,2室1厅 | 55.03平米 | 南 | 简装 | 高楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ASlYZHePN_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村二街坊 3室2厅 556万,556万,3室2厅 | 143.13平米 | 南 | 精装 | 高楼层(共9层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0d274ef7-efc2-4e8b-a2a7-af2bd03d28c7.jpg.296x216.jpg
20200208,闵行,老闵行,万科城4居 次新房 景观楼层 随时看房 诚心出售,545万,4室2厅 | 121平米 | 南 | 精装 | 高楼层(共26层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-fa920c2d-ca17-40f9-957a-1c2a8c8a80ef.png.296x216.jpg
20200208,闵行,老闵行,新华小区，很好的格局，楼层好，视野宽阔，采光好房主自荐,170万,2室1厅 | 50.89平米 | 南 | 简装 | 低楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-288ca1df-7d7d-4e08-8eba-e611938990e4.jpg.296x216.jpg
20200208,闵行,老闵行,南洋大三房，交大旁边，地铁5号线，教育完善,510万,3室2厅 | 111.22平米 | 南 | 精装 | 低楼层(共17层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-d3ad7bdc-efdf-4662-9243-6d5e1e3f9e90.png.296x216.jpg
20200208,闵行,老闵行,无个税，居家装修保养好，诚心出售不涨价，花园位置,340万,2室2厅 | 89.06平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-86efe543-7987-4492-b39f-8980b3be63c1.jpg.296x216.jpg
20200208,闵行,老闵行,此房一梯两户，西边套，户型全明，*三房。,255万,2室1厅 | 69.07平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-462fce82-96c9-46ff-ac9c-c2f7e82d5422.jpg.296x216.jpg
